,Country,State,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV
4606,United States,California,Mecca,92254,33.543835,-115.993906,Male,No,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,242,No,0,54,4613
4607,United States,California,Morongo Valley,92256,34.097863,-116.594561,Female,No,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.75,4264,No,0,51,4489
4608,United States,California,Niland,92257,33.345825,-115.596574,Male,No,No,No,44,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,65.4,2774,No,0,76,5827
4609,United States,California,Ocotillo,92259,32.698964,-115.886656,Male,No,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.75,4069,No,0,39,4665
4610,United States,California,Palm Desert,92260,33.694501,-116.412711,Male,Yes,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.5,874,No,0,51,4333
4611,United States,California,Palm Springs,92264,33.745746,-116.514215,Male,No,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),48.95,1323,No,0,66,4825
4612,United States,California,Palo Verde,92266,33.3249,-114.758334,Female,No,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.65,5497,No,0,42,5106
4613,United States,California,Parker Dam,92267,34.273872,-114.192901,Male,No,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,534,No,0,67,5327
4614,United States,California,Pioneertown,92268,34.201108,-116.593456,Female,No,No,No,42,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),54.55,2455,No,0,72,5387
4615,United States,California,Seeley,92273,32.790282,-115.689559,Male,No,No,Yes,23,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),40.65,947,No,0,43,5230
4616,United States,California,Thermal,92274,33.53604,-116.119222,Female,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,357,No,0,71,2047
4617,United States,California,Salton City,92275,33.28156,-115.955541,Male,No,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.8,1476,No,0,53,5105
4618,United States,California,Vidal,92280,34.264124,-114.717964,Male,No,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),88.8,5903,No,0,68,4081
4619,United States,California,Westmorland,92281,33.03679,-115.60503,Male,No,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.05,1201,No,0,74,4568
4620,United States,California,Winterhaven,92283,32.852947,-114.850784,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,146,No,0,26,3527
4621,United States,California,Yucca Valley,92284,34.159534,-116.425984,Female,No,Yes,Yes,23,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),77.15,1759,No,0,33,2572
4622,United States,California,Landers,92285,34.341737,-116.539416,Female,No,No,Yes,25,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),35.05,844,No,0,69,2754
4623,United States,California,Adelanto,92301,34.667815,-117.536183,Female,Yes,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,7774,No,0,71,4474
4624,United States,California,Amboy,92304,34.559882,-115.637164,Female,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,134,No,0,78,2115
4625,United States,California,Angelus Oaks,92305,34.1678,-116.86433,Female,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,140,No,0,38,5066
4626,United States,California,Apple Valley,92308,34.424926,-117.184503,Male,No,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.2,1701,No,0,40,2782
4627,United States,California,Baker,92309,35.28952,-116.092214,Male,No,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.6,592,No,0,79,5448
4628,United States,California,Fort Irwin,92310,35.349241,-116.770281,Female,No,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,135,No,0,67,3916
4629,United States,California,Barstow,92311,34.965648,-117.001509,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),104.9,7732,No,0,25,6378
4630,United States,California,Grand Terrace,92313,34.029175,-117.307211,Female,No,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.5,4282,No,0,75,4434
4631,United States,California,Big Bear Lake,92315,34.242058,-116.89802,Male,No,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),75.5,2018,No,0,43,5184
4632,United States,California,Cedar Glen,92321,34.255203,-117.175654,Female,No,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.5,224,No,0,23,5605
4633,United States,California,Colton,92324,34.030915,-117.273201,Male,No,No,No,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),78.9,3771,No,0,47,4063
4634,United States,California,Daggett,92327,34.875144,-116.821698,Female,Yes,Yes,No,12,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.2,943,No,0,42,3355
4635,United States,California,Death Valley,92328,36.27688,-117.033326,Male,No,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.45,6572,No,0,77,4350
4636,United States,California,Essex,92332,34.9436,-115.287901,Male,No,No,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,59.2,3175,No,0,33,5162
4637,United States,California,Fawnskin,92333,34.274846,-116.937581,Male,No,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,29.15,29,No,0,40,3923
4638,United States,California,Fontana,92335,34.087558,-117.464096,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20,No,0,49,2313
4639,United States,California,Ludlow,92338,34.702766,-116.093376,Female,No,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),66.5,2762,No,0,62,4668
4640,United States,California,Forest Falls,92339,34.067699,-116.903891,Female,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.55,49,No,0,36,5277
4641,United States,California,Helendale,92342,34.757783,-117.33997,Male,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.6,232,No,0,53,5510
4642,United States,California,Hesperia,92345,34.361387,-117.337509,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.65,5919,No,0,42,4324
4643,United States,California,Highland,92346,34.129677,-117.154277,Male,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.0,749,No,0,25,2597
4644,United States,California,Lake Arrowhead,92352,34.2565,-117.19335,Female,No,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.2,245,No,0,55,4998
4645,United States,California,Loma Linda,92354,34.049315,-117.255974,Female,No,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.45,134,No,0,24,4855
4646,United States,California,Lytle Creek,92358,34.238162,-117.534306,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.9,8240,No,0,67,4938
4647,United States,California,Mentone,92359,34.103578,-117.04054,Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.75,4266,No,0,46,4621
4648,United States,California,Needles,92363,34.711224,-114.702256,Female,No,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.2,1077,No,0,37,2211
4649,United States,California,Nipton,92364,35.478736,-115.516984,Female,No,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1115,No,0,48,4408
4650,United States,California,Pinon Hills,92372,34.459322,-117.629729,Male,Yes,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.85,4079,No,0,76,6090
4651,United States,California,Redlands,92374,34.064073,-117.166158,Male,No,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391,No,0,70,4928
4652,United States,California,Rialto,92376,34.109775,-117.378904,Female,No,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,890,No,0,43,5829
4653,United States,California,Rialto,92377,34.156758,-117.404686,Male,No,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.4,137,No,0,53,4639
4654,United States,California,Shoshone,92384,35.924252,-116.188668,Male,No,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),55.25,3119,No,0,42,5821
4655,United States,California,Sugarloaf,92386,34.243088,-116.830015,Male,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.1,529,No,0,38,5880
4656,United States,California,Tecopa,92389,35.824572,-116.274755,Female,No,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,966,No,0,77,4621
4657,United States,California,Victorville,92392,34.486835,-117.362274,Female,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,6936,No,0,20,4016
4658,United States,California,Yermo,92398,35.013299,-116.834092,Male,No,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,1929,No,0,46,4994
4659,United States,California,Yucaipa,92399,34.04597,-117.011825,Female,No,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.3,5817,No,0,68,6460
4660,United States,California,San Bernardino,92404,34.183286,-117.221722,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,178,No,0,63,2788
4661,United States,California,San Bernardino,92407,34.250069,-117.393949,Male,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,435,No,0,55,5741
4662,United States,California,San Bernardino,92410,34.106922,-117.297553,Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,186,No,0,68,5546
4663,United States,California,San Bernardino,92411,34.122501,-117.320138,Male,No,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.75,445,No,0,47,4099
4664,United States,California,Riverside,92501,33.994676,-117.372498,Male,No,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.45,912,No,0,70,2916
4665,United States,California,Riverside,92504,33.9108,-117.398153,Male,No,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.2,3581,No,0,35,5888
4666,United States,California,Riverside,92505,33.920907,-117.489426,Male,No,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222,No,0,33,3286
4667,United States,California,Riverside,92507,33.976328,-117.319786,Female,No,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),90.95,5930,No,0,74,6204
4668,United States,California,Riverside,92509,34.004379,-117.447864,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20,No,0,38,5650
4669,United States,California,Lake Elsinore,92530,33.655421,-117.391751,Male,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.85,797,No,0,65,5739
4670,United States,California,Aguanga,92536,33.482243,-116.827173,Female,Yes,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,1359,No,0,66,5313
4671,United States,California,Hemet,92543,33.739415,-116.968339,Female,No,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,54,No,0,57,5722
4672,United States,California,Hemet,92544,33.644585,-116.871544,Male,No,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,989,No,0,29,5249
4673,United States,California,Hemet,92545,33.734933,-117.044145,Male,No,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.55,44,No,0,48,3408
4674,United States,California,Homeland,92548,33.761894,-117.120868,Male,No,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.45,87,No,0,77,5753
4675,United States,California,Idyllwild,92549,33.755039,-116.741796,Male,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.65,351,No,0,35,4774
4676,United States,California,Moreno Valley,92551,33.88274,-117.224878,Male,No,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.0,7297,No,0,47,5436
4677,United States,California,Moreno Valley,92553,33.923149,-117.244933,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.7,6301,No,0,41,5764
4678,United States,California,Moreno Valley,92557,33.970661,-117.255039,Male,Yes,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.15,3822,No,0,34,6084
4679,United States,California,Mountain Center,92561,33.638645,-116.55783,Female,No,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,1048,No,0,79,4218
4680,United States,California,Murrieta,92562,33.548869,-117.334165,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.1,6393,No,0,57,4935
4681,United States,California,Murrieta,92563,33.581045,-117.14719,Male,No,No,No,46,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),30.75,1489,No,0,42,5646
4682,United States,California,Nuevo,92567,33.82769,-117.102244,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.9,8061,No,0,29,5569
4683,United States,California,Perris,92571,33.828289,-117.201666,Female,No,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,518,No,0,59,3083
4684,United States,California,San Jacinto,92582,33.806708,-117.02007,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.85,5763,No,0,33,5091
4685,United States,California,San Jacinto,92583,33.796568,-116.924723,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.3,238,No,0,31,3684
4686,United States,California,Menifee,92584,33.653338,-117.178271,Female,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,1031,No,0,66,5699
4687,United States,California,Sun City,92585,33.739412,-117.173334,Male,No,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35,0,No,0,49,2299
4688,United States,California,Sun City,92586,33.707483,-117.200006,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,34,No,0,39,4196
4689,United States,California,Sun City,92587,33.69887,-117.25071,Female,No,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1319,No,0,71,5076
4690,United States,California,Wildomar,92595,33.617108,-117.253349,Female,No,Yes,No,51,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),78.65,3950,No,0,80,5408
4691,United States,California,Winchester,92596,33.657433,-117.04254,Male,No,No,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.75,827,No,0,40,3521
4692,United States,California,Irvine,92604,33.688546,-117.788091,Female,No,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,533,No,0,68,4158
